LOCATION_TEXT,ROAD,WEATHER,LIGHT,DESC,REPORTING_AGENCY,MAIN_CAUSE,INCIDENTDETAILS_ID,DATE_UTC,TIME_UTC,ADDRESS,killed_driver,killed_passenger,killed_pedestrian,injured_driver,injured_passenger,injured_pedestrian,killed_uncategorized,injured_uncategorized,killed_total,injured_total,DATETIME_PST,SEVERITY,Y,X,COLLISION_TYPE
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA SM Megamall Mandaluyong",MMDA Road Safety Unit,,1f399b3a-b4e4-498c-b8d7-8591674e4549,2015-11-07,12:30:00,EDSA Shaw Blvd. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-07 20:30,Property,14.58501645,121.0558372,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA GO Hotel Mandaluyong",MMDA Road Safety Unit,,c79af2d8-4c91-4a83-8754-4e1ead4f5f0f,2015-11-07,09:30:00,EDSA Robinsons Forum Mall Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-07 17:30,Property,14.57001193,121.0464575,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Shaw Blvd. Mandaluyong",MMDA Road Safety Unit,,21a93606-3fbe-4a82-ac53-a412f501df5b,2015-11-07,05:30:00,EDSA Madison St. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-07 13:30,Property,14.58119822,121.0534578,Rear-End
None,EDSA,None,None,"No Accident Factor, Hit Object (No Object Stated), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Connecticut St. Mandaluyong",MMDA Road Safety Unit,,1d9ed2ef-ee2a-4bb3-9487-3cc72faedf72,2015-11-06,17:05:00,EDSA Ortigas Ave. (SM Megamall Bldg. A) Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-07 1:05,Property,14.60151411,121.0591478,Hit Object
None,EDSA,None,None,"No Accident Factor, Self-Accident, 0.0 drivers_injured, 0.0 drivers_killed, 1.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Crossing Highway Hills  Mandaluyong",MMDA Road Safety Unit,,9211615d-bd2d-4497-9929-9083be1a31cd,2015-11-06,11:00:00,EDSA Ortigas Ave. Mandaluyong,0,0,0,0,1,0,0,0,0,1,2015-11-06 19:00,Injury,14.58212391,121.0540758,Self-Accident
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Light Mall, Highway Hills Mandaluyong",MMDA Road Safety Unit,,29eb9032-1bff-41ce-a711-1b380f9449f2,2015-11-06,04:15:00,EDSA POEA Ortigas Ave. (EB)  Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-06 12:15,Property,14.57395349,121.0484543,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Robinsons Forum Mandaluyong",MMDA Road Safety Unit,,f455f6a4-66c5-46a9-98dd-53ee4121341e,2015-11-05,13:30:00,EDSA Shaw Blvd. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-05 21:30,Property,14.57182388,121.0470705,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Angle Impact, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Shaw Blvd. Mandaluyong",MMDA Road Safety Unit,,3ebdc946-c578-4d69-8943-dec132ef0f20,2015-11-05,10:55:00,EDSA Shaw Blvd. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-05 18:55,Property,14.58119822,121.0534578,Angle Impact
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA SM Megamall Bldg. A Mandaluyong",MMDA Road Safety Unit,,3fb88ac3-bfd5-416c-a9e4-ce25d4ecd6b6,2015-11-05,09:10:00,EDSA Ortigas Ave. (EB)  Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-05 17:10,Property,14.58501645,121.0558372,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Guadix, Wack Wack Mandaluyong",MMDA Road Safety Unit,,5e6e612d-d7a3-4b03-9e2d-ad130dc7f3c0,2015-11-04,15:10:00,EDSA Pioneer St. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-04 23:10,Property,14.58948577,121.0573946,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Boni Ave. Mandaluyong",MMDA Road Safety Unit,,88bd898d-cb20-40ab-a0fd-2fba8363c8ef,2015-11-04,12:45:00,"EDSA Ortigas MRT Station, Wack-Wack  Mandaluyong",0,0,0,0,0,0,0,0,0,0,2015-11-04 20:45,Property,14.57242918,121.0471629,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Self-Accident, 1.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA SM Megamall Mandaluyong",MMDA Road Safety Unit,,bacf07e6-34f5-4306-9358-bbd802c7cf62,2015-11-03,20:05:00,"EDSA Starmall, Wack-Wack  Mandaluyong",0,0,0,1,0,0,0,0,0,1,2015-11-04 4:05,Injury,14.58501645,121.0558372,Self-Accident
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Pioneer St. Mandaluyong",MMDA Road Safety Unit,,272c46f0-900f-4ce8-a8ce-79081e7d6e3b,2015-11-03,11:40:00,"EDSA Robinson Forum Mall, Barangka Ilaya Mandaluyong",0,0,0,0,0,0,0,0,0,0,2015-11-03 19:40,Property,14.57236671,121.0472702,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA United St. Mandaluyong",MMDA Road Safety Unit,,349eb134-bd44-42e9-a942-8b00c5c80d00,2015-11-03,10:45:00,EDSA Ortigas Ave. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-03 18:45,Property,14.57931229,121.0523819,Side Swipe
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Highway 54 Bldg., Wack-wack Mandaluyong",MMDA Road Safety Unit,,72c0a335-a2bb-47c5-a4c6-70dd1beaeb58,2015-11-03,03:00:00,"EDSA SM Megamall, Wack-Wack  Mandaluyong",0,0,0,0,0,0,0,0,0,0,2015-11-03 11:00,Property,14.58500097,121.0556243,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Highway 54 Bldg., Wack-wack Mandaluyong",MMDA Road Safety Unit,,ba9e9564-883b-42bc-8b8d-de91f20f7ca1,2015-11-03,00:30:00,EDSA Reliance St.  Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-03 8:30,Property,14.58500097,121.0556243,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Connecticut St. Mandaluyong",MMDA Road Safety Unit,,d7a9034b-a8ad-4fb6-a307-c52f1abdcd8a,2015-11-02,01:30:00,EDSA D. M. Guevarra St.  Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-02 9:30,Property,14.60151411,121.0591478,Rear-End
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA V.R. Potenciano Medical Center Mandaluyong",MMDA Road Safety Unit,,8b95f74a-5a7a-44b8-83ba-a7491e5c4ac7,2015-11-01,23:30:00,EDSA Boni MRT Station Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-02 7:30,Property,14.57684342,121.0502966,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Boni Ave. (MRT Station) Mandaluyong",MMDA Road Safety Unit,,c2bcaffd-a10f-4c30-803e-98b3b9b20578,2015-11-01,07:00:00,EDSA Shaw Blvd. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-01 15:00,Property,14.57249077,121.0472372,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Megamall Mandaluyong",MMDA Road Safety Unit,,5e8e1faa-b0e9-4a72-b2db-17b277448eb9,2015-10-31,18:30:00,EDSA Boni Ave. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-11-01 2:30,Property,14.58519582,121.0559351,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Madison St. Mandaluyong",MMDA Road Safety Unit,,8ff5090b-a009-40a2-aa42-b4e2edc58f33,2015-10-31,09:00:00,EDSA Reliance St. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-31 17:00,Property,14.57464299,121.0489046,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Shaw Blvd. Mandaluyong",MMDA Road Safety Unit,,9bcff35c-3c6c-4689-8817-8d90f8ef6945,2015-10-31,01:40:00,"EDSA Go Hotel, Barangka Ilaya Mandaluyong",0,0,0,0,0,0,0,0,0,0,2015-10-31 9:40,Property,14.58119822,121.0534578,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Angle Impact, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Julia Vargas St. Mandaluyong",MMDA Road Safety Unit,,76329804-c2bd-4e6f-bb64-6588c79baa2c,2015-10-30,08:45:00,EDSA Robinsons Forum Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-30 16:45,Property,14.58458553,121.0557595,Angle Impact
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA POEA, Wack Wack Mandaluyong",MMDA Road Safety Unit,,15e748ef-57b8-4df2-86a1-7b5d747c5d9d,2015-10-29,16:30:00,EDSA Robinsons Forum Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-30 0:30,Property,14.59324183,121.0582336,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Guadalupe Bridge Mandaluyong",MMDA Road Safety Unit,,e3df6b5e-5bb9-4f86-ae39-fb8523693f3e,2015-10-29,14:00:00,EDSA Julia Vargas Ave. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-29 22:00,Property,14.5685496,121.0460027,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Megamall Mandaluyong",MMDA Road Safety Unit,,025c9b9b-c625-401a-b28e-6ae88251237b,2015-10-28,20:40:00,"EDSA Go Hotel, Barangka Ilaya Mandaluyong",0,0,0,0,0,0,0,0,0,0,2015-10-29 4:40,Property,14.58519582,121.0559351,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Transcom Mandaluyong",MMDA Road Safety Unit,,9e8adc48-394b-441e-90b9-a36ecc7b532b,2015-10-28,18:30:00,EDSA Robinsons Forum Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-29 2:30,Property,14.58930651,121.0570669,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA SMDC Mandaluyong",MMDA Road Safety Unit,,bb08a19e-35e4-4793-b8eb-c2b2c76b3cc2,2015-10-28,14:30:00,EDSA Filinvest Bldg. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-28 22:30,Property,14.57496984,121.0491482,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Shaw Blvd. Mandaluyong",MMDA Road Safety Unit,,3a40f71e-805b-4d0b-a5cf-3a40c21b6f7a,2015-10-28,03:05:00,EDSA Barangka Drive Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-28 11:05,Property,14.58119822,121.0534578,Rear-End
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA AMA Tower, Wack Wack Mandaluyong",MMDA Road Safety Unit,,ae123ec6-5507-4a08-8648-52be3d7e5e1a,2015-10-28,02:15:00,EDSA United St. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-28 10:15,Property,14.59107372,121.057611,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Lions Road Mandaluyong",MMDA Road Safety Unit,,2476449c-1d6d-49b9-91fb-8471fb23e51f,2015-10-27,19:30:00,EDSA G.A. Tower Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-28 3:30,Property,14.56999727,121.0462587,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Cybergate Road Mandaluyong",MMDA Road Safety Unit,,7858229a-49c7-4186-9b17-3239e7c78962,2015-10-27,11:30:00,EDSA United St. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-27 19:30,Property,14.57065668,121.0466445,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Angle Impact, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA United St. Mandaluyong",MMDA Road Safety Unit,,39e89f97-1252-43e8-9e74-0b8e48021095,2015-10-27,10:00:00,EDSA Barangka Drive Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-27 18:00,Property,14.57931229,121.0523819,Angle Impact
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Ortigas Ave. Mandaluyong",MMDA Road Safety Unit,,2d59c800-2000-43e3-8fc6-e8f68aa09306,2015-10-27,06:20:00,EDSA Pinatubo St. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-27 14:20,Property,14.59305232,121.0585643,Side Swipe
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Starmall Mandaluyong",MMDA Road Safety Unit,,bfbae093-6e29-489a-9d5b-36d6d58e8fbf,2015-10-26,22:20:00,EDSA VRP Medical Center Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-27 6:20,Property,14.58198795,121.0540368,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA United St. Mandaluyong",MMDA Road Safety Unit,,4eef7191-1c16-4ca6-8968-2a146ba4424b,2015-10-26,20:20:00,"EDSA SM Megamall, Wack-Wack Mandaluyong",0,0,0,0,0,0,0,0,0,0,2015-10-27 4:20,Property,14.57931229,121.0523819,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Megamall  Mandaluyong",MMDA Road Safety Unit,,0648af4b-f5c3-41a1-8d90-53d8d11cdae4,2015-10-26,09:00:00,EDSA Ortigas Ave. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-26 17:00,Property,14.58519582,121.0559351,Rear-End
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Starmall Driveway, Wack-Wack Mandaluyong",MMDA Road Safety Unit,,7bb7f208-bf5a-491f-a5be-84c9c77a9727,2015-10-26,05:00:00,"EDSA ""U"" turn slot, Robinsons Galleria Mall, Wack-Wack Mandaluyong",0,0,0,0,0,0,0,0,0,0,2015-10-26 13:00,Property,14.58198795,121.0540368,Side Swipe
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Shaw Blvd. Mandaluyong",MMDA Road Safety Unit,,fe091a14-4840-474a-8ed7-23ccb73b5dcf,2015-10-25,13:45:00,EDSA Shaw Blvd. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-25 21:45,Property,14.58119822,121.0534578,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Multiple Collision, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Pavillion  Mandaluyong",MMDA Road Safety Unit,,bcd0cebc-5694-43ca-93e0-f87ebc8f080a,2015-10-25,12:00:00,EDSA Reliance St.  Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-25 20:00,Property,14.5794983,121.052618,Multiple
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Highway 54 Bldg., Wack-wack Mandaluyong",MMDA Road Safety Unit,,2bba2073-e498-45ff-aebf-1a94e0ce8de6,2015-10-25,06:30:00,EDSA Ortigas Ave. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-25 14:30,Property,14.58500097,121.0556243,Side Swipe
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Highway 54 Bldg., Wack-wack Mandaluyong",MMDA Road Safety Unit,,3c446241-e435-4570-bbb3-713146a8ea8b,2015-10-25,06:30:00,EDSA Pavillion Highway Hills Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-25 14:30,Property,14.58500097,121.0556243,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Side Swipe, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Pioneer St. Mandaluyong",MMDA Road Safety Unit,,70dbf859-a012-417e-9942-0b0e763d3863,2015-10-24,05:30:00,"EDSA Pavillion , Highway Hills Mandaluyong",0,0,0,0,0,0,0,0,0,0,2015-10-24 13:30,Property,14.57236671,121.0472702,Side Swipe
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA V. R. P. Medical Center Parking Area, Malamig Mandaluyong",MMDA Road Safety Unit,,5dfc05b1-a3a2-4cf1-833c-c270f58d68af,2015-10-24,04:30:00,"EDSA Highway 54 Bldg., Wack-wack Mandaluyong",0,0,0,0,0,0,0,0,0,0,2015-10-24 12:30,Property,14.57684342,121.0502966,Rear-End
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Starmall, Wack-Wack Mandaluyong",MMDA Road Safety Unit,,08dac79e-87db-424c-b1a1-0b9905edf096,2015-10-24,03:30:00,EDSA Pioneer St. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-24 11:30,Property,14.58198795,121.0540368,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA SM Megamall Mandaluyong",MMDA Road Safety Unit,,ccb9678b-bfd2-49ce-bf6e-f6a6e21af40d,2015-10-23,21:30:00,EDSA Rochester St.  Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-24 5:30,Property,14.58501645,121.0558372,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA Florida St.  Mandaluyong",MMDA Road Safety Unit,,fb26475e-d140-4d43-96bc-0c11c0769d23,2015-10-23,00:30:00,EDSA Shaw Blvd. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-23 8:30,Property,14.59428618,121.0585864,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA Pioneer St. (Robinsons Forum), Ilaya  Mandaluyong",MMDA Road Safety Unit,,d8f9659c-582d-41be-9fab-aea136ab6255,2015-10-22,14:00:00,EDSA Barangka Drive Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-22 22:00,Property,14.57236671,121.0472702,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA RICOA Compound, Highway Hills Mandaluyong",MMDA Road Safety Unit,,4b4f4751-9885-4ca1-a75e-0623c9d9903a,2015-10-22,12:00:00,EDSA G. A. Tower Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-22 20:00,Property,14.57597502,121.0499586,No Collision Stated
None,EDSA,None,None,"No Accident Factor, No Collision Stated (based on Police Blotter Book), 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Day), EDSA SMDC Bldg., Highway Hills Mandaluyong",MMDA Road Safety Unit,,ffc360b1-18e8-44ff-bdd3-67f4d5ae683d,2015-10-22,09:00:00,"EDSA SM Megamall, Wack-Wack Mandaluyong",0,0,0,0,0,0,0,0,0,0,2015-10-22 17:00,Property,14.57496984,121.0491482,No Collision Stated
None,EDSA,None,None,"No Accident Factor, Rear-end, 0.0 drivers_injured, 0.0 drivers_killed, 0.0 passengers_injured, 0.0 passengers_killed, 0.0 pedestrian_injured, 0.0 pedestrian_killed, Fair (Night), EDSA SM Megamall, Wack-Wack Mandaluyong",MMDA Road Safety Unit,,835f4bad-5432-4f47-bede-64cf6e109013,2015-10-21,11:45:00,EDSA Shaw Blvd. Mandaluyong,0,0,0,0,0,0,0,0,0,0,2015-10-21 19:45,Property,14.58501645,121.0558372,Rear-End
